timestamp,estimated_x,estimated_y,estimated_z,groundtruth_x,groundtruth_y,groundtruth_z,error_x,error_y,error_z,position_error,orientation_error_deg
1403636591.363556,-0.797124,5.665558,9.356307,0.114795,0.111838,0.070971,-0.911919,5.553720,9.285336,10.857848,155.8165
1403636591.413556,-0.788926,5.686163,9.409135,0.117395,0.125207,0.067555,-0.906321,5.560956,9.341580,10.909205,155.8231
1403636591.463556,-0.776675,5.702775,9.471344,0.118921,0.136622,0.063493,-0.895596,5.566153,9.407851,10.967762,155.9148
1403636591.513556,-0.761356,5.714697,9.542318,0.119691,0.147245,0.059565,-0.881047,5.567452,9.482753,11.031562,155.9755
1403636591.563556,-0.744825,5.726163,9.620681,0.119756,0.157041,0.055711,-0.864581,5.569122,9.564970,11.101859,155.7800
1403636591.613555,-0.739947,5.720420,9.701293,0.119018,0.165906,0.052025,-0.858965,5.554514,9.649268,11.166863,155.6499
1403636591.663556,-0.716982,5.696368,9.763477,0.117476,0.173041,0.049061,-0.834458,5.523327,9.714416,11.205951,155.3998
1403636591.713556,-0.689435,5.669319,9.834994,0.115760,0.178331,0.046982,-0.805195,5.490988,9.788012,11.251865,171.0440
1403636591.763556,-0.677862,5.649808,9.870894,0.113937,0.182860,0.046182,-0.791799,5.466948,9.824712,11.271177,179.0698
1403636591.813555,-0.668950,5.631063,9.903071,0.111955,0.187127,0.046441,-0.780905,5.443936,9.856630,11.287134,179.1255
1403636591.863556,-0.662353,5.613284,9.932291,0.110182,0.190685,0.047008,-0.772535,5.422599,9.885283,11.301337,176.4564
1403636591.913556,-0.659961,5.588503,9.965483,0.108275,0.194599,0.047738,-0.768236,5.393904,9.917745,11.315743,155.8467
1403636591.963556,-0.651127,5.560047,10.008483,0.106325,0.198639,0.047844,-0.757452,5.361408,9.960639,11.337229,138.9150
1403636592.013556,-0.635413,5.539750,10.054827,0.103669,0.204528,0.047616,-0.739082,5.335222,10.007211,11.364643,138.9626
1403636592.063556,-0.628821,5.536706,10.084405,0.099711,0.212261,0.046953,-0.728532,5.324445,10.037452,11.385557,139.0601
1403636592.113555,-0.621616,5.538528,10.101547,0.094677,0.221257,0.045966,-0.716293,5.317271,10.055581,11.397419,138.3614
1403636592.163556,-0.616328,5.548616,10.120352,0.088694,0.231137,0.044743,-0.705022,5.317479,10.075609,11.414488,138.4391
1403636592.213556,-0.613028,5.563355,10.143329,0.081831,0.241259,0.043401,-0.694859,5.322096,10.099928,11.437486,138.5708
1403636592.263556,-0.608846,5.580951,10.172689,0.073704,0.251184,0.042367,-0.682550,5.329767,10.130322,11.467158,138.7052
1403636592.313555,-0.604186,5.597481,10.208561,0.064123,0.260277,0.041544,-0.668309,5.337204,10.167017,11.502201,138.7482
1403636592.363556,-0.597151,5.613376,10.250519,0.052384,0.268203,0.040726,-0.649535,5.345173,10.209793,11.542645,138.7531
1403636592.413556,-0.588461,5.624698,10.297128,0.038842,0.274541,0.040463,-0.627303,5.350157,10.256665,11.585200,138.7764
1403636592.463556,-0.577506,5.628088,10.344901,0.023187,0.279182,0.040737,-0.600693,5.348906,10.304164,11.625292,138.7883
1403636592.513556,-0.562846,5.629088,10.395445,0.005944,0.281799,0.041527,-0.568790,5.347289,10.353918,11.667075,138.8607
1403636592.563556,-0.544132,5.625622,10.446861,-0.012394,0.282209,0.042265,-0.531738,5.343413,10.404596,11.708563,138.8745
1403636592.613555,-0.521466,5.618139,10.498196,-0.031688,0.280495,0.042720,-0.489778,5.337644,10.455476,11.749354,138.9003
1403636592.663556,-0.496504,5.603734,10.542599,-0.051306,0.276495,0.042565,-0.445198,5.327239,10.500034,11.782546,139.0070
1403636592.713556,-0.468874,5.587375,10.585820,-0.070989,0.269933,0.042356,-0.397885,5.317442,10.543464,11.815166,139.0601
1403636592.763556,-0.437647,5.570706,10.627709,-0.090339,0.260074,0.041770,-0.347308,5.310632,10.585939,11.848440,139.1162
1403636592.813555,-0.402407,5.558774,10.673417,-0.109032,0.246629,0.041373,-0.293375,5.312145,10.632044,11.888874,139.0955
1403636592.863556,-0.361422,5.545840,10.712568,-0.126203,0.229073,0.040079,-0.235219,5.316767,10.672489,11.925828,139.0840
1403636592.913556,-0.314792,5.535405,10.750908,-0.141275,0.208148,0.038451,-0.173517,5.327257,10.712457,11.965221,139.1210
1403636592.963556,-0.266989,5.521265,10.783551,-0.153721,0.183819,0.037230,-0.113268,5.337446,10.746321,11.999357,139.0100
1403636593.013556,-0.227784,5.508964,10.799528,-0.162972,0.155919,0.036113,-0.064812,5.353045,10.763415,12.021248,139.3295
1403636593.063556,-0.194118,5.496921,10.809024,-0.169383,0.125522,0.035630,-0.024735,5.371399,10.773394,12.038213,139.4223
1403636593.113555,-0.156153,5.492905,10.827850,-0.172355,0.093427,0.035685,0.016202,5.399478,10.792165,12.067537,139.2777
1403636593.163556,-0.132808,5.491202,10.839244,-0.171748,0.059606,0.036175,0.038940,5.431596,10.803069,12.091735,139.3576
1403636593.213556,-0.114353,5.490573,10.847122,-0.168222,0.025593,0.037344,0.053869,5.464980,10.809778,12.112812,139.5729
1403636593.263556,-0.089586,5.495568,10.864018,-0.161248,-0.008004,0.038635,0.071662,5.503572,10.825383,12.144272,139.6186
1403636593.313555,-0.058928,5.505371,10.888120,-0.151406,-0.039145,0.039889,0.092478,5.544516,10.848231,12.183363,139.7660
1403636593.363556,-0.022943,5.519057,10.919288,-0.138444,-0.066971,0.040597,0.115501,5.586028,10.878691,12.229594,139.7821
1403636593.413556,0.017800,5.536307,10.956270,-0.122539,-0.091289,0.040406,0.140339,5.627596,10.915864,12.281922,139.8229
1403636593.463556,0.063059,5.556443,10.998556,-0.103865,-0.111016,0.039485,0.166924,5.667459,10.959071,12.338930,139.9214
1403636593.513556,0.112011,5.579332,11.045403,-0.082757,-0.126549,0.037651,0.194768,5.705881,11.007752,12.400227,140.1206
1403636593.563556,0.164351,5.605108,11.095984,-0.060329,-0.138196,0.035172,0.224680,5.743304,11.060812,12.465054,140.0400
1403636593.613555,0.219767,5.632923,11.150042,-0.036723,-0.145658,0.031876,0.256490,5.778581,11.118166,12.532813,139.9877
1403636593.663556,0.278056,5.663157,11.207124,-0.012337,-0.149172,0.028378,0.290393,5.812329,11.178746,12.602851,139.8118
1403636593.713556,0.339015,5.695354,11.266797,0.012878,-0.148440,0.024733,0.326137,5.843794,11.242064,12.674395,139.8959
1403636593.763556,0.402449,5.729611,11.328741,0.038148,-0.143576,0.021443,0.364301,5.873187,11.307298,12.746843,139.9409
1403636593.813555,0.468074,5.765777,11.392617,0.063026,-0.134286,0.018835,0.405048,5.900063,11.373782,12.819427,139.9951
1403636593.863556,0.535692,5.803853,11.458037,0.087368,-0.121858,0.017085,0.448324,5.925711,11.440952,12.892262,140.2074
1403636593.913556,0.605008,5.843797,11.524791,0.110336,-0.106283,0.016482,0.494672,5.950080,11.508309,12.964927,140.1561
1403636593.963556,0.675716,5.885206,11.592738,0.132127,-0.088096,0.016585,0.543589,5.973302,11.576153,13.037759,140.2606
1403636594.013556,0.710517,5.908478,11.627269,0.152227,-0.067574,0.017454,0.558290,5.976052,11.609815,13.069533,139.7827
1403636594.063556,0.727974,5.925267,11.647406,0.170018,-0.045026,0.018521,0.557956,5.970293,11.628885,13.083833,139.4976
1403636594.113555,0.751387,5.945637,11.672830,0.184768,-0.020907,0.019397,0.566619,5.966544,11.653433,13.104320,139.7072
1403636594.163556,0.765587,5.957700,11.687893,0.195988,0.005161,0.019616,0.569599,5.952539,11.668277,13.111287,139.9411
1403636594.213556,0.773761,5.973728,11.703125,0.203534,0.032973,0.019284,0.570227,5.940755,11.683841,13.119828,140.0247
1403636594.263556,0.778025,5.987751,11.715093,0.207164,0.062442,0.018488,0.570861,5.925309,11.696605,13.124242,140.1496
1403636594.313555,0.780516,6.003213,11.729580,0.206882,0.093376,0.017857,0.573634,5.909837,11.711723,13.130868,140.2748
1403636594.363556,0.782881,6.021737,11.748296,0.202980,0.125239,0.017181,0.579901,5.896498,11.731115,13.142452,140.4104
1403636594.413556,0.786441,6.043389,11.771963,0.195390,0.157814,0.016846,0.591051,5.885575,11.755117,13.159488,140.4254
1403636594.463556,0.786318,6.065394,11.798476,0.184778,0.189818,0.016496,0.601540,5.875576,11.781980,13.179503,140.7710
1403636594.513556,0.784226,6.088286,11.828512,0.171421,0.220341,0.016186,0.612805,5.867945,11.812326,13.203763,141.1396
1403636594.563556,0.781106,6.110252,11.863255,0.155229,0.247322,0.015909,0.625877,5.862930,11.847346,13.233490,141.3842
1403636594.613555,0.778840,6.131198,11.904154,0.137099,0.270092,0.015525,0.641741,5.861106,11.888629,13.270414,141.5271
1403636594.663556,0.780778,6.149041,11.951781,0.117160,0.286975,0.015228,0.663618,5.862066,11.936553,13.314860,141.6284
1403636594.713556,0.788351,6.160995,12.004488,0.095585,0.297637,0.014774,0.692766,5.863358,11.989714,13.364585,141.6741
1403636594.763556,0.802442,6.164932,12.059203,0.072548,0.301642,0.013663,0.729894,5.863290,12.045540,13.416630,141.7531
1403636594.813555,0.824082,6.160011,12.109236,0.047981,0.298906,0.011821,0.776101,5.861105,12.097415,13.464856,141.7731
1403636594.863556,0.852431,6.150806,12.157572,0.022541,0.289387,0.009905,0.829890,5.861419,12.147667,13.513355,141.7892
1403636594.913556,0.882395,6.134884,12.196887,-0.002903,0.272908,0.008237,0.885298,5.861976,12.188650,13.553955,141.7915
1403636594.963556,0.912142,6.115363,12.228093,-0.027862,0.250146,0.006756,0.940004,5.865217,12.221337,13.588431,141.7500
1403636595.013556,0.936908,6.097205,12.248202,-0.050692,0.221159,0.005479,0.987600,5.876046,12.242723,13.615709,141.8450
1403636595.063556,0.953372,6.088054,12.260786,-0.070996,0.188013,0.004094,1.024368,5.900041,12.256692,13.641346,141.7404
1403636595.113555,0.972313,6.079368,12.272054,-0.088513,0.152088,0.002277,1.060826,5.927280,12.269777,13.667678,141.8344
1403636595.163556,0.997981,6.076276,12.291995,-0.102989,0.115549,0.000556,1.100970,5.960727,12.291439,13.704812,141.8404
1403636595.213556,1.014209,6.076930,12.305863,-0.113672,0.078922,-0.000954,1.127881,5.998008,12.306817,13.737029,142.1380
1403636595.263556,1.037942,6.081355,12.328059,-0.120287,0.044226,-0.002296,1.158229,6.037129,12.330355,13.777739,142.0677
1403636595.313555,1.069025,6.089085,12.357674,-0.122282,0.012327,-0.003541,1.191307,6.076758,12.361215,13.825550,141.9928
1403636595.363556,1.091529,6.091225,12.374052,-0.119772,-0.015566,-0.004377,1.211301,6.106791,12.378429,13.855888,142.2034
1403636595.413556,1.108968,6.091600,12.384393,-0.113231,-0.038220,-0.005049,1.222199,6.129820,12.389442,13.876841,142.3300
1403636595.463556,1.134522,6.094751,12.402747,-0.102762,-0.054998,-0.005427,1.237284,6.149749,12.408174,13.903707,142.3646
1403636595.513556,1.167194,6.100500,12.427823,-0.088928,-0.065324,-0.006128,1.256122,6.165824,12.433951,13.935508,142.3663
1403636595.563556,1.206311,6.108568,12.459175,-0.071861,-0.069511,-0.007037,1.278172,6.178079,12.466212,13.971715,142.3743
1403636595.613555,1.250967,6.118853,12.495949,-0.052358,-0.067492,-0.008260,1.303325,6.186345,12.504209,14.011594,142.4899
1403636595.663556,1.300458,6.131486,12.537634,-0.030740,-0.060046,-0.010082,1.331198,6.191532,12.547716,14.055332,142.5619
1403636595.713556,1.353986,6.146428,12.583477,-0.007930,-0.047893,-0.012245,1.361916,6.194321,12.595722,14.102363,142.7756
1403636595.763556,1.411170,6.163646,12.633320,0.015382,-0.030658,-0.014428,1.395788,6.194304,12.647748,14.152143,142.6519
1403636595.813555,1.471355,6.183269,12.686491,0.039250,-0.010702,-0.017198,1.432105,6.193971,12.703689,14.205629,142.6583
1403636595.863556,1.533969,6.205727,12.743293,0.063269,0.010619,-0.020356,1.470700,6.195108,12.763649,14.263697,142.7647
1403636595.913556,1.598699,6.230807,12.803040,0.085361,0.033733,-0.023178,1.513338,6.197074,12.826218,14.325006,142.8310
1403636595.963556,1.665464,6.259197,12.866042,0.108353,0.054830,-0.025738,1.557111,6.204367,12.891780,14.391551,142.7792
1403636596.013556,1.699019,6.277684,12.898632,0.131446,0.073146,-0.027812,1.567573,6.204538,12.926444,14.423818,142.4852
1403636596.063556,1.737271,6.300872,12.937487,0.153907,0.087231,-0.029317,1.583364,6.213641,12.966804,14.465628,142.2567
1403636596.113555,1.779456,6.328449,12.982003,0.174901,0.095786,-0.030424,1.604555,6.232663,13.012427,14.517023,142.3977
1403636596.163556,1.825540,6.360347,13.031284,0.193446,0.098039,-0.030413,1.632094,6.262308,13.061697,14.576974,142.5249
1403636596.213556,1.875008,6.396316,13.085033,0.209293,0.093730,-0.028927,1.665715,6.302586,13.113960,14.644901,142.5613
1403636596.263556,1.927858,6.435580,13.142877,0.222905,0.082431,-0.025996,1.704953,6.353149,13.168873,14.720346,142.6089
1403636596.313555,1.984027,6.477235,13.204382,0.234840,0.065925,-0.021295,1.749187,6.411310,13.225677,14.801456,142.6558
1403636596.363556,2.043315,6.520396,13.269697,0.246586,0.044987,-0.015347,1.796729,6.475409,13.285044,14.887967,142.6411
1403636596.413556,2.105520,6.564204,13.337686,0.258014,0.021486,-0.008468,1.847506,6.542718,13.346154,14.977993,142.7208
1403636596.463556,2.169956,6.608006,13.407870,0.269008,-0.003019,-0.001761,1.900948,6.611025,13.409631,15.071080,142.8631
1403636596.513556,2.236698,6.651362,13.479295,0.278823,-0.026819,0.004249,1.957875,6.678181,13.475046,15.166023,142.9926
1403636596.563556,2.305320,6.694171,13.551672,0.290335,-0.050953,0.009751,2.014985,6.745124,13.541921,15.262387,143.2127
1403636596.613555,2.375653,6.736174,13.624755,0.298141,-0.071569,0.013720,2.077512,6.807743,13.611035,15.359743,143.2354
1403636596.663556,2.447636,6.777281,13.698104,0.303690,-0.088955,0.016884,2.143946,6.866236,13.681220,15.456955,143.2210
1403636596.713556,2.521061,6.817251,13.771471,0.307033,-0.102323,0.018312,2.214028,6.919574,13.753159,15.554157,143.3473
1403636596.763556,2.567514,6.828105,13.807581,0.307141,-0.110491,0.018951,2.260373,6.938596,13.788630,15.600632,108.1263
1403636596.813555,2.593001,6.836143,13.831256,0.303757,-0.113422,0.018461,2.289244,6.949565,13.812795,15.631072,108.2230
1403636596.863556,2.620143,6.835260,13.870567,0.296365,-0.110990,0.017643,2.323778,6.946250,13.852924,15.670157,108.6966
1403636596.913556,2.649441,6.833544,13.924369,0.284873,-0.104191,0.016295,2.364568,6.937735,13.908074,15.721255,108.7587
1403636596.963556,2.680961,6.830810,13.991423,0.269525,-0.093101,0.014702,2.411436,6.923911,13.976721,15.783038,108.8292
1403636597.013556,2.713562,6.827334,14.070490,0.250492,-0.078980,0.012739,2.463070,6.906314,14.057751,15.855102,108.9147
1403636597.063556,2.730269,6.824945,14.115372,0.228858,-0.062532,0.010150,2.501411,6.887477,14.105222,15.895021,109.1844
1403636597.113555,2.739302,6.822984,14.145357,0.204596,-0.044447,0.007611,2.534706,6.867431,14.137746,15.920497,109.3505
1403636597.163556,2.751191,6.819227,14.191676,0.178386,-0.025348,0.005974,2.572805,6.844575,14.185702,15.959376,109.4678
1403636597.213556,2.758411,6.816642,14.222383,0.150364,-0.005371,0.005990,2.608047,6.822013,14.216393,15.982728,109.6654
1403636597.263556,2.767925,6.812331,14.269799,0.120865,0.014535,0.007644,2.647060,6.797796,14.262155,16.019552,109.8271
1403636597.313555,2.779235,6.806559,14.331506,0.090428,0.033730,0.009656,2.688807,6.772829,14.321850,16.069110,109.9623
1403636597.363556,2.792163,6.799607,14.406619,0.058825,0.051541,0.012180,2.733338,6.748066,14.394439,16.130945,110.1166
1403636597.413556,2.805831,6.791112,14.493215,0.027650,0.067806,0.014149,2.778181,6.723306,14.479066,16.203842,110.2874
1403636597.463556,2.819921,6.781220,14.590472,-0.002507,0.081387,0.015812,2.822428,6.699833,14.574660,16.287252,110.5357
1403636597.513556,2.833686,6.769683,14.697292,-0.030056,0.091449,0.016881,2.863742,6.678234,14.680411,16.380302,110.7767
1403636597.563556,2.846991,6.756491,14.812650,-0.054616,0.097215,0.017216,2.901607,6.659276,14.795434,16.482419,111.0552
1403636597.613555,2.859318,6.741661,14.935949,-0.075010,0.098188,0.016946,2.934328,6.643473,14.919003,16.592850,111.6970
1403636597.663556,2.871005,6.725098,15.066261,-0.090684,0.094553,0.016134,2.961689,6.630545,15.050127,16.710537,112.1813
1403636597.713556,2.882404,6.707083,15.203122,-0.101357,0.086792,0.015183,2.983761,6.620291,15.187939,16.834625,112.6703
1403636597.763556,2.893697,6.687407,15.345811,-0.106650,0.075754,0.014354,3.000347,6.611653,15.331457,16.963773,113.2426
1403636597.813555,2.905467,6.666304,15.493561,-0.106652,0.062628,0.013797,3.012119,6.603676,15.479764,17.096914,113.5234
1403636597.863556,2.918224,6.643870,15.645611,-0.101587,0.048883,0.013173,3.019811,6.594987,15.632438,17.233289,113.9464
1403636597.913556,2.931699,6.620348,15.801533,-0.091907,0.034963,0.012487,3.023606,6.585385,15.789046,17.372492,114.0575
1403636597.963556,2.946622,6.596406,15.960751,-0.078568,0.021505,0.011425,3.025190,6.574901,15.949326,17.514625,114.0782
1403636598.013556,2.962460,6.571976,16.123066,-0.061944,0.008523,0.010106,3.024404,6.563453,16.112960,17.659371,114.2031
1403636598.063556,2.979645,6.547663,16.287618,-0.043451,-0.003582,0.007894,3.023096,6.551245,16.279724,17.806946,114.2619
1403636598.113555,2.998087,6.523539,16.454603,-0.022901,-0.014606,0.004853,3.020988,6.538145,16.449750,17.957394,114.2774
1403636598.163556,3.009711,6.512925,16.539002,-0.002158,-0.023518,0.001041,3.011869,6.536443,16.537961,18.036091,114.2680
1403636598.213556,3.022269,6.512988,16.587333,0.017864,-0.030079,-0.004167,3.004405,6.543067,16.591500,18.086350,114.3352
1403636598.263556,3.037662,6.521107,16.621201,0.035863,-0.034351,-0.010487,3.001799,6.555458,16.631688,18.127269,114.4456
1403636598.313555,3.055927,6.537566,16.653714,0.050711,-0.036127,-0.017425,3.005216,6.573693,16.671139,18.170626,114.5350
1403636598.363556,3.075859,6.560621,16.693534,0.061643,-0.035025,-0.024339,3.014216,6.595646,16.717873,18.222934,114.5903
1403636598.413556,3.093105,6.586558,16.745737,0.068154,-0.031631,-0.031866,3.024951,6.618189,16.777603,18.287666,114.5812
1403636598.463556,3.097564,6.595757,16.807765,0.069917,-0.026103,-0.039409,3.027647,6.621860,16.847174,18.353282,114.5778
1403636598.513556,3.088546,6.590171,16.864403,0.066774,-0.018820,-0.046682,3.021772,6.608991,16.911085,18.406376,114.6702
1403636598.563556,3.071336,6.575359,16.915957,0.059171,-0.010106,-0.053050,3.012165,6.585465,16.969007,18.449626,114.7838
1403636598.613555,3.049112,6.554566,16.961451,0.048174,-0.000476,-0.059301,3.000938,6.555042,17.020752,18.484594,114.9360
1403636598.663556,3.023890,6.530894,17.000814,0.034692,0.009652,-0.065407,2.989198,6.521242,17.066221,18.512639,115.0722
1403636598.713556,2.996439,6.505294,17.037286,0.019873,0.019638,-0.072693,2.976566,6.485656,17.109979,18.538475,115.1766
1403636598.763556,2.969419,6.475951,17.078820,0.004624,0.029240,-0.081031,2.964795,6.446711,17.159851,18.569076,115.3840
1403636598.813555,2.941278,6.443082,17.123483,-0.010131,0.038295,-0.090657,2.951409,6.404787,17.214140,18.602654,115.5806
1403636598.863556,2.909767,6.410534,17.172819,-0.024303,0.047417,-0.101187,2.934070,6.363117,17.274006,18.641066,115.6724
1403636598.913556,2.880335,6.384680,17.236130,-0.037446,0.055863,-0.112546,2.917781,6.328817,17.348676,18.696094,115.5524
1403636598.963556,2.851169,6.352662,17.305508,-0.049419,0.063883,-0.124124,2.900588,6.288779,17.429632,18.755112,115.5794
1403636599.013556,2.822461,6.313181,17.378656,-0.059794,0.070583,-0.135590,2.882255,6.242598,17.514246,18.815585,115.6606
1403636599.063556,2.792900,6.270191,17.458057,-0.069115,0.076056,-0.145339,2.862015,6.194135,17.603396,18.879565,115.6606
1403636599.113555,2.772646,6.243029,17.551750,-0.076961,0.080582,-0.153553,2.849607,6.162447,17.705303,18.962430,115.6695
1403636599.163556,2.745719,6.207288,17.646252,-0.083872,0.084299,-0.159619,2.829591,6.122989,17.805871,19.040657,115.6328
1403636599.213556,2.725012,6.193960,17.749306,-0.090689,0.087857,-0.164395,2.815701,6.106103,17.913701,19.134089,115.2327
1403636599.263556,2.705246,6.187975,17.860496,-0.097448,0.090792,-0.168508,2.802694,6.097183,18.029004,19.237352,114.9511
1403636599.313555,2.692443,6.182815,17.979996,-0.103274,0.093462,-0.172494,2.795717,6.089353,18.152490,19.349655,114.7593
1403636599.363556,2.677755,6.157705,18.098257,-0.108747,0.095951,-0.176765,2.786502,6.061754,18.275022,19.454714,114.7219
1403636599.413556,2.655748,6.111702,18.202287,-0.113574,0.098232,-0.181446,2.769322,6.013470,18.383733,19.539514,114.6746
1403636599.463556,2.650303,6.083958,18.316075,-0.117738,0.100338,-0.186403,2.768041,5.983620,18.502478,19.641982,114.6003
